-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-14100.000000,-840.000000,359.824635
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13800.000000,-900.000000,359.131325
-13980.000000,-900.000000,360.353415
-13980.000000,-900.000000,360.353415
-13980.000000,-900.000000,360.353415
-13986.542269,-904.669936,360.382357
-13985.246432,-881.307650,360.568835
-13987.642417,-849.648571,362.287332
-13998.578838,-793.033313,364.034076
-14011.489713,-731.583944,365.915009
-14016.625472,-719.093292,367.637076
-14025.825481,-680.267880,369.044417
-14035.251155,-663.001050,370.657715
-14038.645462,-645.997773,372.177885
-14058.228308,-627.414715,373.538861
-14064.313269,-592.271111,374.658606
-14078.880771,-573.887181,375.043726
-14077.402004,-540.884459,375.432894
-14088.693497,-532.968019,375.475836
-14100.841962,-505.771351,375.373790
-14100.862283,-471.311041,375.152550
-14106.319582,-448.055120,374.832414
-14123.060952,-419.403527,374.491586
-14121.533296,-396.281742,374.274479
-14128.628423,-376.419052,374.079913
-14135.788641,-350.391744,373.677364
-14143.346116,-323.466870,373.418545
-14145.523889,-296.792865,373.111003
-14154.009008,-263.553327,373.029475
-14156.596393,-253.678591,372.570435
-14167.737665,-222.425252,372.490286
-14177.514687,-190.131335,371.945719
-14179.362669,-165.947849,371.727348
-14195.168871,-86.992166,370.822480
-14203.878207,-58.859826,370.723562
-14214.754542,-11.260533,373.960643
-14254.765083,0.537769,387.129288
-14297.552284,0.487784,401.421269
-14335.663911,-8.535581,415.435587
-14364.493082,-41.963225,429.576949
-14382.430305,-71.344371,443.933158
-14407.579807,-91.198793,455.527253
-14439.906592,-264.017655,458.880863
-14412.429319,-173.471389,482.406251
-14455.221598,-229.742742,491.823395
-14481.842129,-280.032561,499.407091
-14505.555490,-344.922519,506.764854
-14513.457703,-386.562353,511.384280
-14531.846612,-437.587566,516.491965
-14545.341664,-477.530743,521.387444
-14551.115698,-532.955919,525.134762
-14558.433695,-572.518772,529.067420
-14551.201864,-646.691745,533.263426
-14555.309852,-690.271010,536.312942
-14556.345397,-739.249293,538.487248
-14548.103642,-803.334905,540.949349
-14539.208873,-864.287307,542.838105
-14539.585244,-937.300134,544.582584
-14530.681938,-994.570318,545.339551
-14536.975379,-1036.810328,545.866319
-14531.523269,-1101.914268,546.271954
-14535.417140,-1160.816794,546.438610
-14522.860993,-1219.916504,546.112599
-14516.192469,-1283.587343,545.858932
-14515.924047,-1336.622028,545.514828
-14502.077135,-1399.120918,544.897978
-14500.940070,-1471.352759,544.670884
-14500.898509,-1514.524943,544.743434
-14498.269211,-1557.273978,544.672613
-14504.145839,-1616.318514,544.765634
-14495.424369,-1670.766940,544.622798
-14505.657793,-1714.863409,544.735501
-14502.335371,-1766.587638,544.578845
-14499.756093,-1810.381001,544.428001
-14492.087394,-1868.600766,544.399692
-14491.584395,-1917.041492,544.158774
-14475.108260,-1981.109001,543.993838
-14492.088684,-2021.718889,544.350578
-14498.015265,-2066.284903,544.465874
-14479.613664,-2109.460927,544.148760
-14489.376371,-2173.446248,544.213399
